"pairID:INTEGER,A.id:TEXT,B.id:TEXT"
807,40500473,40500473#Monoprice Inc
808,14898802,14898802#Focus Camera
809,14587259,14587260#Wayfair
810,42559288,40680146#TigerDirect
811,9729674,9729674#Mega Retail Store
812,42584578,42584578#TEKENVY
813,34173522,34173522#Perf-Moto
814,5934004,5934004#UnbeatableSale.com
815,32702766,41608017#TigerDirect
816,12081508,12081508#Circuit City
817,40607445,40607445#Monoprice Inc
818,40897779,40897779#TEKENVY
819,41156851,41288175#TigerDirect
820,41261203,41261203#TEKENVY
821,39953229,42498726#TigerDirect
822,40871425,40871425#TEKENVY
823,40898986,40898986#TEKENVY
824,41053692,41053692#US Micro
825,11018012,11018011#Walmart.com
826,41490372,41490372#Focus Camera
827,40500556,40500556#Monoprice Inc
828,43006413,42975463#O.co
829,42003493,41120714#Zoro
830,42462389,42464584#TigerDirect
831,40501659,40501659#Monoprice Inc
832,41195018,41195018#TEKENVY
833,31408256,29857806#UnbeatableSale.com
834,42458866,42464178#TigerDirect
835,13056890,13056890#Shoplet
836,41033574,41033590#TigerDirect
837,40502421,40502421#Monoprice Inc
838,40987094,40987094#TEKENVY
839,11085456,11085456#Shoplet
840,40502429,40502429#Monoprice Inc
841,40500426,40500426#Monoprice Inc
842,14873067,14917054#Wayfair
843,38140432,40226276#TigerDirect
844,15111286,15111286#Circuit City
845,41583265,23343787#UnbeatableSale.com
846,40293991,38539307#TigerDirect
847,13081426,13081426#Shoplet
848,22251197,40911765#Zoro
849,40252101,42491478#TigerDirect
850,16489780,16489780#Shoplet
851,40900485,40137677#TigerDirect
852,43039416,42946185#O.co
853,14922585,14922585#Shoplet
854,33833903,42464594#TigerDirect
855,13029199,13029199#Tech For Less Inc
856,41251232,23134467#UnbeatableSale.com
857,40899165,40899165#TEKENVY
858,40500725,40500725#Monoprice Inc
859,35596901,41885064#Zoro
860,1205628,1205628#Walmart.com
861,42536358,40952285#TigerDirect
862,41509374,41509374#Focus Camera
863,19415390,19415390#Shoplet
864,42464119,42450689#TigerDirect
865,42464586,42450696#TigerDirect
866,40500340,40500340#Monoprice Inc
867,40668472,42856740#TigerDirect
868,41031253,41031253#TEKENVY
869,31152034,42392697#TigerDirect
870,42394513,42622887#TigerDirect
871,40899138,40899138#TEKENVY
872,40987165,40987165#TEKENVY
873,41277417,39196691#TigerDirect
874,13070173,13070173#Circuit City
875,30058787,30058787#Perf-Moto
876,41073068,41943907#Zoro
877,43067085,43067290#Zoro
878,25394847,41520185#TigerDirect
879,39753120,39753097#TigerDirect
880,11465445,11462763#Wayfair
881,15118433,15118433#Bic Warehouse
882,34928261,40817991#TigerDirect
883,42512694,42487159#TigerDirect
884,43120480,43120480#US Micro
885,13246658,13246509#Wayfair
886,21618756,21618750#UnbeatableSale.com
887,9605960,9605960#UnbeatableSale.com
888,41475182,41475182#SF Planet
889,42491491,38527837#TigerDirect
890,40500120,40500120#Monoprice Inc
891,42509773,42509773#TEKENVY
892,16829793,16829793#Shoplet
893,15105369,15105369#Circuit City
894,1170489,29783329#UnbeatableSale.com
895,40501217,40501217#Monoprice Inc
896,41970837,41000174#Zoro
897,34939688,40293923#TigerDirect
898,40438269,42579297#TigerDirect
899,11089830,11089702#Walmart.com
900,32513896,23145678#UnbeatableSale.com
901,41259347,41259347#TEKENVY
902,41346986,41382013#Zoro
903,20551657,40936855#Zoro
904,29775897,29775897#Tech For Less Inc
905,9863374,9863374#UnbeatableSale.com
906,23744719,23744719#Focus Camera
907,42455332,42462484#TigerDirect
908,40500529,41986442#Zoro
909,41931016,41957522#Zoro
910,41001312,42495881#TigerDirect
911,42553105,42465866#TigerDirect
912,41234131,41234131#TEKENVY
913,42450771,42462510#TigerDirect
914,15862718,15862718#Circuit City
915,42942455,42967523#O.co
916,13219528,13219528#Circuit City
917,7754459,7754459#UnbeatableSale.com
918,3619865,3619865#Shoplet
919,42955016,42990513#O.co
920,22651382,22440330#UnbeatableSale.com
921,39948288,42396161#TigerDirect
922,42553105,39875952#TigerDirect
923,39752779,39753486#TigerDirect
924,27676556,27676556#Tech For Less Inc
925,415395,415395#Walmart.com
926,11080921,11080920#Walmart.com
927,40878995,40787752#Zoro
928,41243849,41243849#OneCall
929,42951054,42948812#O.co
930,40500602,40500602#Monoprice Inc
931,10842913,11004279#Walmart.com
932,14927312,14927312#Shoplet
933,41193300,41193300#TEKENVY
934,40500778,40500778#Monoprice Inc
935,40500150,40500150#Monoprice Inc
936,43095482,43095482#Focus Camera
937,11462710,11462708#Wayfair
938,37688626,37688626#Tech For Less Inc
939,41942121,41987843#Zoro
940,24672011,24672010#UnbeatableSale.com
941,40501568,40501568#Monoprice Inc
942,32548516,22025763#UnbeatableSale.com
943,11331659,11319424#Walmart.com
944,13979403,13979386#Wayfair
945,19311062,19311062#Shoplet
946,11099576,11099576#Tech For Less Inc
947,40501906,40501906#Monoprice Inc
948,14927352,14927352#Shoplet
949,41337912,41888481#Zoro
950,42988524,42988524#O.co
951,41534010,40741336#TigerDirect
952,35845080,35845080#HappEshopper
953,36942141,43135529#TigerDirect
954,41220186,42398585#TigerDirect
955,29565186,42451016#TigerDirect
956,41031673,41031673#TEKENVY
957,40500395,40500395#Monoprice Inc
958,33834067,41516047#TigerDirect
959,42973919,43036009#O.co
960,13077488,13077488#Circuit City
961,41192987,41192987#TEKENVY
962,41493717,41493717#TEKENVY
963,26464276,23148855#UnbeatableSale.com
964,32513471,41867534#TigerDirect
965,13074887,13074887#Circuit City
966,41489609,41489609#Focus Camera
967,42464526,42458688#TigerDirect
968,40140473,42464333#TigerDirect
969,41174670,41174670#SF Planet
970,43037060,42962435#O.co
971,40500125,40500125#Monoprice Inc
972,33834723,42397008#TigerDirect
973,26670437,26670437#Tech For Less Inc
974,3910268,3910268#Shoplet
975,39405700,39405700#OneCall
976,11084919,11084918#Walmart.com
977,28132398,28132398#HappEshopper
978,19299289,19299289#Circuit City
979,17387578,17387578#Focus Camera
980,28829865,42397375#TigerDirect
981,13078582,11962357#Wayfair
982,26076178,26076178#HappEshopper
983,42543969,42543969#US Micro
984,17480518,17480518#Tonzof
985,15118191,15118191#Tonzof
986,41102545,41005666#Zoro
987,13056625,13056625#Circuit City
988,42397415,42394274#TigerDirect
989,41290859,41290859#OneCall
990,41475148,41475148#SF Planet
991,42679953,42679953#TEKENVY
992,34950978,39962833#TigerDirect
993,41177129,41177129#US Micro
994,23134170,23134571#UnbeatableSale.com
995,21413386,24879510#UnbeatableSale.com
996,32528198,23146371#UnbeatableSale.com
997,22102076,22102125#UnbeatableSale.com
998,40500192,40500192#Monoprice Inc
999,33830444,27858765#UnbeatableSale.com
1000,41248183,23138869#UnbeatableSale.com
1001,13056829,27674244#UnbeatableSale.com
1002,42396589,42395509#TigerDirect
1003,41513515,41513515#TEKENVY
1004,11926649,11926650#Wayfair
1005,21098098,40700964#TigerDirect
1006,19686619,19686619#Shoplet
1007,40438805,40438793#TigerDirect
1008,21068936,21068909#UnbeatableSale.com
1009,42000694,41966117#Zoro
1010,11068067,11068068#Walmart.com
1011,40897533,40897533#TEKENVY
1012,10730575,10730575#Circuit City
1013,42558168,42558168#TEKENVY
1014,16419489,16419489#Circuit City
1015,43094744,43094744#Focus Camera
1016,40985388,40985388#TEKENVY
1017,10978841,11985970#Walmart.com
1018,9904193,9904193#UnbeatableSale.com
1019,28806170,43073661#Zoro
1020,41963800,42013227#Zoro
1021,21618688,21618682#UnbeatableSale.com
1022,14893472,14873088#Wayfair
1023,11080837,11080836#Walmart.com
1024,33959077,23204432#UnbeatableSale.com
1025,42462552,42462661#TigerDirect
1026,43050614,43050614#Focus Camera
1027,20630340,20630340#HappEshopper
1028,13259143,13259143#Circuit City
1029,40281535,21130612#UnbeatableSale.com
1030,42584786,42584767#TigerDirect
1031,41193671,41193671#TEKENVY
1032,42490718,42476456#TigerDirect
1033,42464164,42462373#TigerDirect
1034,42949809,42952301#O.co
1035,41177544,41177544#US Micro
1036,11948133,11948132#Wayfair
1037,39457813,39457813#Monoprice Inc
1038,40900049,40900049#SF Planet
1039,41073027,40839965#Zoro
1040,40817993,40700933#TigerDirect
1041,15539698,15539698#Circuit City
1042,10544122,11316063#Walmart.com
1043,21586809,23093106#UnbeatableSale.com
1044,13056553,13056553#Shoplet
1045,41283100,42394349#TigerDirect
1046,10671027,10671027#Circuit City
1047,41981139,41981139#SF Planet
1048,41349559,42397771#TigerDirect
1049,41493770,41493770#TEKENVY
1050,40984690,40984690#TEKENVY
1051,21780351,21285817#UnbeatableSale.com
1052,42609411,42609411#SF Planet
1053,872070,872070#Walmart.com
1054,34693906,41972416#TigerDirect
1055,32745667,42488491#TigerDirect
1056,42795105,42795105#TEKENVY
1057,41981674,41981674#OneCall
1058,34801580,23140769#UnbeatableSale.com
1059,40899600,40899600#TEKENVY
1060,41483056,40605393#TigerDirect
1061,42680060,42680060#TEKENVY
1062,40501719,40501719#Monoprice Inc
1063,42748093,42748093#HappEshopper
1064,40808042,40808042#TEKENVY
1065,40501769,40501769#Monoprice Inc
1066,17200963,17200963#Tonzof
1067,887743,11593970#Walmart.com
1068,11962166,41353709#Zoro
1069,40501791,40501791#Monoprice Inc
1070,40986664,40986664#TEKENVY
1071,40594573,40593363#TigerDirect
1072,42455156,42464244#TigerDirect
1073,42394391,41663433#TigerDirect
1074,40501683,40501683#Monoprice Inc
1075,37667974,42394509#TigerDirect
1076,41770536,40817999#TigerDirect
1077,12321691,12321691#Shoplet
1078,13216369,13216369#Circuit City
1079,3910265,3910265#Shoplet
1080,39860811,40706598#TigerDirect
1081,41930623,42024355#Zoro
1082,41165536,41164423#TigerDirect
1083,42585165,42585166#TigerDirect
1084,41195181,41195181#TEKENVY
1085,38078639,38078639#Tech For Less Inc
1086,40501365,40501365#Monoprice Inc
1087,40871390,40871390#TEKENVY
1088,14927317,14927317#Shoplet
1089,9893705,9893705#Circuit City
1090,14922680,14922680#Bic Warehouse
1091,40668481,40507110#TigerDirect
1092,41177632,41177632#US Micro
1093,20585781,24874185#UnbeatableSale.com
1094,41278228,29936618#UnbeatableSale.com
1095,26961379,26961379#Tech For Less Inc
1096,40623274,40623274#OneCall
1097,41177321,41177321#US Micro
1098,5460503,5460503#UnbeatableSale.com
1099,41519419,41795769#TigerDirect
1100,41192204,41192204#TEKENVY
1101,33835192,42031228#TigerDirect
1102,40623346,40623346#OneCall
1103,13056437,13056437#Circuit City
1104,33474514,29808940#UnbeatableSale.com
1105,13081518,13081518#Shoplet
1106,13056895,13056895#Circuit City
1107,11463496,11465450#Wayfair
1108,40874713,40876563#Zoro
1109,40594535,40594602#TigerDirect
1110,42523201,42523201#SF Planet
1111,40706969,40594585#TigerDirect
1112,11089204,11089204#Music123
1113,16480788,16480788#Circuit City
1114,13215191,13215191#Bic Warehouse
1115,42398631,42395144#TigerDirect
1116,40872024,40872024#OneCall
1117,41053675,41053675#US Micro
1118,41076855,39962499#TigerDirect
1119,42396998,42396969#TigerDirect
1120,41879102,41879102#HappEshopper
1121,9604834,9604834#UnbeatableSale.com
1122,17490748,17490748#Circuit City
1123,42464344,42467875#TigerDirect
1124,10993447,11018671#Walmart.com
1125,40984400,40984400#TEKENVY
1126,41732135,41732135#TEKENVY
1127,40549914,40178697#TigerDirect
1128,40984743,41033558#TigerDirect
1129,40984352,40984352#TEKENVY
1130,41181985,41181985#TEKENVY
1131,40501686,40501686#Monoprice Inc
1132,12457254,12457254#Circuit City
1133,41053654,41053654#US Micro
1134,39823155,41102443#Zoro
1135,11331639,11961839#Walmart.com
1136,31367051,31367051#Monoprice Inc
1137,41233937,41233937#TEKENVY
1138,40807962,40807962#TEKENVY
1139,41174632,41174632#SF Planet
1140,41195157,41195157#TEKENVY
1141,41403929,41379373#Zoro
1142,41539172,41539172#Tech For Less Inc
1143,41490447,41490447#Focus Camera
1144,43036775,42945342#O.co
1145,41193292,41193292#TEKENVY
1146,24458370,24458370#HappEshopper
1147,40780290,41333690#Zoro
1148,36706649,36706649#Tech For Less Inc
1149,37230862,37230862#Perf-Moto
1150,29569088,11073635#Walmart.com
1151,34926333,40266129#TigerDirect
1152,40501091,40501091#Monoprice Inc
1153,42455160,42458967#TigerDirect
1154,40502028,40502028#Monoprice Inc
1155,41194704,41194704#TEKENVY
1156,11081113,11080927#Walmart.com
1157,11038069,11038066#Walmart.com
1158,41879857,40785263#Zoro
1159,14916429,14916429#Shoplet
1160,40722212,40723859#TigerDirect
1161,35496159,40594554#TigerDirect
1162,42491448,42490735#TigerDirect
1163,13056136,13056136#Shoplet
1164,40502317,40502317#Monoprice Inc
1165,34949767,42031216#TigerDirect
1166,41967056,41967056#OneCall
1167,13056145,13056145#Shoplet
1168,14916428,14916428#Shoplet
1169,22231274,23138870#UnbeatableSale.com
1170,29561825,41002390#TigerDirect
1171,38280341,41866659#TigerDirect
1172,38158694,40438836#TigerDirect
1173,41053794,41053794#US Micro
1174,42551239,42551239#TEKENVY
1175,22726043,42462372#TigerDirect
1176,41182470,41182470#TEKENVY
1177,40871479,40871479#TEKENVY
1178,33836735,23135223#UnbeatableSale.com
1179,37674526,42855909#TigerDirect
1180,38135825,40722244#TigerDirect
1181,41001312,40900483#TigerDirect
1182,33946735,40958901#TigerDirect
1183,41534145,41534000#TigerDirect
1184,41220264,42398635#TigerDirect
1185,40987528,41033839#TigerDirect
1186,41192463,41192463#TEKENVY
1187,40899046,40899046#TEKENVY
1188,41464154,41464154#TEKENVY
1189,32516393,42625871#TigerDirect
1190,41077140,23142713#UnbeatableSale.com
1191,36086291,36086291#Perf-Moto
1192,41033559,41034407#TigerDirect
1193,10802717,11991869#Walmart.com
1194,24252979,21476505#UnbeatableSale.com
1195,43036262,42998367#O.co
1196,15048535,15048535#Music123
1197,39863392,42491454#TigerDirect
1198,42395893,42394512#TigerDirect
1199,41251800,11078644#Walmart.com
1200,39568032,39568032#Monoprice Inc
1201,30402118,41104321#Zoro
1202,14590873,14590873#Bic Warehouse
1203,24213485,24213485#Music123
1204,40987055,40987055#TEKENVY
1205,40897541,40897541#TEKENVY
1206,33947291,41248677#TigerDirect
1207,40898183,40898183#TEKENVY
1208,40501122,40501122#Monoprice Inc
1209,41628371,42397905#TigerDirect
1210,42968476,42935938#O.co
1211,11600038,11600146#Walmart.com
1212,33833956,43023318#Zoro
1213,40501282,40501282#Monoprice Inc
1214,31395783,23144114#UnbeatableSale.com
1215,40985581,40985581#TEKENVY
1216,41288155,42935220#TigerDirect
1217,42397454,42397465#TigerDirect
1218,41491748,41491748#Focus Camera
1219,11968804,11968804#Mega Retail Store
1220,24496703,24496703#Focus Camera
1221,41490557,41490557#Focus Camera
1222,40987336,40987336#TEKENVY
1223,37919661,40949570#TigerDirect
1224,42462595,42464065#TigerDirect
1225,27159509,41468389#TigerDirect
1226,13214059,13214059#Circuit City
1227,41486826,41486904#TigerDirect
1228,24276232,24276232#Music123
1229,40521062,40521062#Monoprice Inc
1230,41082826,11331662#Wayfair
1231,3910290,3910290#Circuit City
1232,41030236,41030236#TEKENVY
1233,40986880,40986880#TEKENVY
1234,33833799,20532126#UnbeatableSale.com
1235,9917035,9917035#Circuit City
1236,39962811,40606851#TigerDirect
1237,41337912,41872997#Zoro
1238,41177040,41177040#US Micro
1239,723348,723348#Walmart.com
1240,26819575,26819575#Tech For Less Inc
1241,16493999,16493999#Tonzof
1242,42455051,42464250#TigerDirect
1243,15611377,42394346#TigerDirect
1244,42458756,42464344#TigerDirect
1245,11089643,11089828#Walmart.com
1246,40500490,40500490#Monoprice Inc
1247,40719651,41221398#TigerDirect
1248,40605283,40605283#US Micro
1249,21675245,21675248#UnbeatableSale.com
1250,40593301,40594670#TigerDirect
1251,659541,659541#Walmart.com
1252,37673340,37673340#Tech For Less Inc
1253,40500098,40500098#Monoprice Inc
1254,39506517,41970763#TigerDirect
1255,41366863,41366863#TEKENVY
1256,13056485,13056485#Shoplet
1257,19415337,19415337#Shoplet
1258,21583315,13869802#Wayfair
1259,40668481,41123934#TigerDirect
1260,42572309,42490056#TigerDirect
1261,41019417,41437225#TigerDirect
1262,41195444,22418782#UnbeatableSale.com
1263,40869950,40869950#TEKENVY
1264,41486359,41483057#TigerDirect
1265,38297540,42961753#TigerDirect
1266,11040656,11018686#Walmart.com
1267,747975,747975#Walmart.com
1268,26969074,42488293#TigerDirect
1269,29732398,29732398#Tech For Less Inc
1270,14873067,14917031#Wayfair
1271,12548337,12548324#Wayfair
1272,41809896,40293903#TigerDirect
1273,42865668,42865668#TEKENVY
1274,14916499,14916499#Shoplet
1275,42558112,42558112#TEKENVY
1276,17218585,29816024#UnbeatableSale.com
1277,41183226,41183226#TEKENVY
1278,1094296,1094296#Walmart.com
1279,12321780,12321780#UnbeatableSale.com
1280,34913381,41872678#Zoro
1281,23134588,23134591#UnbeatableSale.com
1282,41031436,41031436#TEKENVY
1283,16829812,12351652#Wayfair
1284,32110118,42488227#TigerDirect
1285,40500956,40500956#Monoprice Inc
1286,42396163,42396607#TigerDirect
1287,42027925,40932103#Zoro
1288,33834712,42581135#TigerDirect
1289,41194493,41194493#TEKENVY
1290,39174162,21609731#UnbeatableSale.com
1291,40594565,41533993#TigerDirect
1292,37809363,40707551#TigerDirect
1293,11089804,11089814#Walmart.com
1294,41192364,41192364#TEKENVY
1295,14915762,14915762#Shoplet
1296,39989129,40293991#TigerDirect
1297,30823960,42488337#TigerDirect
1298,40501664,40501664#Monoprice Inc
1299,11088890,11088891#Wayfair
1300,3356838,3356838#Shoplet
1301,39753108,40594573#TigerDirect
1302,40984662,40984662#TEKENVY
1303,19237089,19237089#Circuit City
1304,42467002,42498728#TigerDirect
1305,11319424,11961839#Walmart.com
1306,219871,219871#Walmart.com
1307,32524969,41866669#TigerDirect
1308,29832248,29952940#UnbeatableSale.com
1309,13215845,13215845#Circuit City
1310,37670538,41867546#TigerDirect
1311,887737,887737#Circuit City
1312,43120502,43120502#US Micro
1313,40899456,40899456#TEKENVY
1314,15127167,15127167#Shoplet
1315,41193695,41193695#TEKENVY
1316,14915191,23146689#UnbeatableSale.com
1317,4861577,4861577#Circuit City
1318,40871644,40871644#TEKENVY
1319,41745291,41745291#Focus Camera
1320,41259486,41259486#TEKENVY
1321,42396163,42396108#TigerDirect
1322,11319422,11319423#Walmart.com
1323,32650781,40550651#TigerDirect
1324,23703091,23703091#HappEshopper
1325,41082697,20905377#UnbeatableSale.com
1326,41177509,41177509#US Micro
1327,11195456,11195439#Wayfair
1328,40500057,40500057#Monoprice Inc
1329,40252418,21631719#UnbeatableSale.com
1330,30058424,30058424#Perf-Moto
1331,41285233,40090461#TigerDirect
1332,10353090,10353090#Circuit City
1333,21648764,21648764#Tech For Less Inc
1334,20701002,11060814#Walmart.com
1335,41031686,41031686#TEKENVY
1336,3619879,3619879#UnbeatableSale.com
1337,11997507,11997517#Walmart.com
1338,908065,908065#Walmart.com
1339,40984314,40984314#TEKENVY
1340,39810310,42489783#TigerDirect
1341,15734413,15734413#Circuit City
1342,42515025,42515025#OneCall
